polarity,tau,depth_m,radius_m,radius_over_R,axis_x_km,axis_y_km,axis_tilt_km,buoyancy_source,curved_tube_mode,F_n_classic,F_z_ordinary,F_z_tilted,F_z_tilt_correction,divF_classic,divF_tilted,divF_jacobian,divF_jacobian_correction,divF_christoffel_qg_approx,divF_curved_total,divF_curved_tube_qg_approx,divF_scale_upper_bound,epsilon_tilt,epsilon_curvature,jacobian_mean,jacobian_min,jacobian_max,metric_valid_fraction,metric_invalid_or_large_curvature,pv_flux_proxy
anticyclonic,0.5,0.5057600140571594,174493.60851989454,2.09375,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.17602172744784705,0.9298700609793656,0.6986312701754088,0.2312387908039566,-0.1919990733302104,-0.15045377766669044,-0.15045377766669066,-2.220446049250313e-16,-7.851499105690615e-07,-0.15045456281660122,-0.15045377766669044,-4.8077329416862505e-06,1673.5436887849967,0.7783336927247259,1.0,0.22196871584825384,1.7780312841517463,1.0,False,-0.00014943867136445733
anticyclonic,0.5,0.5057600140571594,179702.37295332423,2.15625,0.0,0.0,0.0,streamfunction_dz,scale_audit,-0.07713167590396112,0.9448407926263773,0.7254051605914846,0.21943563203489297,-0.1971696408339992,-0.15762081734880629,-0.1576208173488065,-2.220446049250313e-16,-3.4404802927513616e-07,-0.1576211613968358,-0.15762081734880629,-2.1067200309167125e-06,1673.5436887849967,0.8015675342985983,1.0,0.19874390139596299,1.8012560986040371,1.0,False,-0.00015658086174880363
anticyclonic,0.5,0.5057600140571594,184911.1373867539,2.21875,0.0,0.0,0.0,streamfunction_dz,scale_audit,0.02951301016747859,0.9459932372179337,0.7439405934847492,0.20205264373318474,-0.19871630872306784,-0.16241199205542517,-0.1624119920554254,-2.220446049250313e-16,1.316436193962772e-07,-0.162411860411806,-0.16241199205542517,8.060974815313547e-07,1673.5436887849967,0.8248013758724706,1.0,0.17551908694367213,1.824480913056328,1.0,False,-0.00016069871971397751
anticyclonic,0.5,0.5057600140571594,190119.9018201836,2.28125,0.0,0.0,0.0,streamfunction_dz,scale_audit,0.15318547121196438,0.9432838146368985,0.7601614131638414,0.1831224014730573,-0.20041719859767035,-0.16737051431367805,-0.16737051431367825,-1.942890293094024e-16,6.832881415630288e-07,-0.16736983102553668,-0.16737051431367805,4.183999593752992e-06,1673.5436887849967,0.848035217446343,1.0,0.15229427249138117,1.847705727508619,1.0,False,-0.00016382095994293792
anticyclonic,0.5,0.5057600140571594,195328.66625361328,2.34375,0.0,0.0,0.0,streamfunction_dz,scale_audit,0.2838024101180148,0.9284921436003807,0.7714375043534853,0.15705463924689542,-0.19700277702867394,-0.1705901009248395,-0.17059010092483973,-2.220446049250313e-16,1.2659087043073381e-06,-0.17058883501613542,-0.1705901009248395,7.751578261601816e-06,1673.5436887849967,0.8712690590202155,1.0,0.1290694580390902,1.87093054196091,1.0,False,-0.0001668669620596541
anticyclonic,0.5,0.5057600140571594,200537.43068704297,2.40625,0.0,0.0,0.0,streamfunction_dz,scale_audit,0.4183837167985906,0.9098637431175903,0.7810203835281977,0.1288433595893926,-0.19752585804352826,-0.1773567221237377,-0.17735672212373793,-2.220446049250313e-16,1.866212442013975e-06,-0.1773548559112959,-0.1773567221237377,1.1427436866358953e-05,1673.5436887849967,0.8945029005940879,1.0,0.10584464358679935,1.8941553564132008,1.0,False,-0.0001699929380106438
anticyclonic,0.5,0.5057600140571594,205746.19512047266,2.46875,0.0,0.0,0.0,streamfunction_dz,scale_audit,0.5293690627105272,0.910100072876264,0.7950162409905894,0.11508383188567453,-0.19945754465874396,-0.18239010540732586,-0.1823901054073261,-2.220446049250313e-16,2.361265727086705e-06,-0.182387744141599,-0.18239010540732586,1.4458812091007604e-05,1673.5436887849967,0.9177367421679603,1.0,0.08261982913450838,1.9173801708654916,1.0,False,-0.00017498991538207368
anticyclonic,0.5,1.5558552742004395,2604.3822167148437,0.03125,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.0007327807325814865,-0.027835265485943502,0.0,-0.027835265485943506,0.015175728784728466,1.565538312254254e-06,1.565538312254254e-06,0.0,4.6681622329966104e-08,1.6122199345842201e-06,1.565538312254254e-06,2.5432959051186883e-08,1372.634454609835,0.16591154985102274,1.0,0.8342313402952719,1.165768659704728,1.0,False,-1.645621879666853e-09
anticyclonic,0.5,1.5558552742004395,7813.146650144531,0.09375,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.0029624336708743287,-0.06618449211110922,-0.023670813319350788,-0.04251367879175843,0.0332011096851087,0.010319911615888844,0.010319911615888844,0.0,1.8872113260149386e-07,0.010320100337021446,0.010319911615888844,1.0281855252631894e-07,1372.634454609835,0.49773464955306823,1.0,0.5026940208858157,1.4973059791141845,1.0,False,9.795104748056236e-06
anticyclonic,0.5,1.5558552742004395,13021.911083574218,0.15625,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.00718018467468149,-0.11804075513720176,-0.04743866532553467,-0.07060208981166712,0.05894651516957052,0.020820601259005037,0.020820601259005037,0.0,4.5741195741062825e-07,0.02082105867096245,0.020820601259005037,2.492059830337133e-07,1372.634454609835,0.8295577492551137,1.0,0.17115670147635953,1.8288432985236405,1.0,False,1.968397862661578e-05
